customer_sk,recency,frequency,monetary,labels
59293.0,463,27,50593.5,0
55348.0,892,25,25742.67,1
84571.0,210,53,149246.31,2
7125.0,1104,46,115019.04,1
95388.0,470,54,115252.62,0
29630.0,50,89,222757.69,2
41190.0,252,43,92557.34,0
26870.0,412,45,100633.51,0
57410.0,80,53,129071.75,2
44046.0,3,63,131079.04,2
71110.0,23,38,55513.39,0
93110.0,841,33,81685.94,1
93586.0,60,80,175972.63,2
46920.0,41,82,185547.97,2
36838.0,936,29,62162.33,1
54962.0,109,45,83184.69,0
62034.0,9,67,119915.62,2
85390.0,178,43,98197.44,0
83215.0,408,34,81014.54,0
75326.0,27,42,99506.27,0
98561.0,1199,18,51313.55,1
31732.0,1087,14,20870.53,1
94316.0,432,31,60579.72,0
4333.0,886,55,115420.61,1
80358.0,43,44,90775.87,0
97190.0,369,48,137782.62,0
81323.0,367,31,60966.14,0
84138.0,5,26,60185.66,0
3833.0,603,37,68902.98,1
86972.0,458,38,113008.1,0
37536.0,40,38,92916.21,0
80551.0,1196,23,75772.87,1
15873.0,742,45,124435.95,1
36764.0,71,25,68336.2,0
42328.0,1118,10,28561.83,1
87942.0,9,49,121435.64,0
42006.0,53,53,119906.46,0
13303.0,717,19,34034.94,1
29692.0,388,43,127839.99,0
94202.0,50,38,95565.6,0
30155.0,1019,31,84172.5,1
66128.0,156,34,80330.53,0
46086.0,128,30,76912.76,0
81804.0,64,43,113479.66,0
70987.0,490,50,116969.19,0
98482.0,969,45,93682.36,1
18947.0,733,30,91563.69,1
26088.0,416,37,93495.97,0
51952.0,379,24,44199.33,0
95779.0,967,35,120853.87,1
91308.0,52,34,68737.54,0
53917.0,42,55,135749.2,2
28893.0,11,40,93036.94,0
47732.0,5,34,64508.72,0
90531.0,398,12,22539.15,0
40145.0,119,41,107736.72,0
39014.0,291,30,67277.54,0
94853.0,1112,15,20381.31,1
34269.0,1120,24,72150.08,1
7541.0,780,23,55431.41,1
93722.0,8,55,112136.03,0
84759.0,437,7,6391.4,0
37323.0,25,31,88990.44,0
39779.0,1107,10,16264.85,1
93930.0,1181,13,15633.28,1
70328.0,464,20,57507.37,0
96306.0,822,4,10981.73,1
76504.0,576,17,58688.8,1
62383.0,23,11,20867.16,0
58598.0,301,24,40217.87,0
39739.0,783,18,49820.05,1
56046.0,52,90,201708.85,2
21813.0,124,55,110798.41,0
58115.0,266,69,128234.97,2
49692.0,20,69,154479.67,2
15283.0,625,26,64843.69,1
93403.0,471,59,98638.23,0
96378.0,87,55,108633.22,0
50115.0,867,20,31516.38,1
30947.0,306,67,172574.65,2
68932.0,6,72,129161.44,2
91002.0,21,44,97351.44,0
67363.0,474,58,137030.2,2
36464.0,22,55,148164.48,2
22229.0,1117,30,77010.55,1
13511.0,105,46,64758.12,0
44744.0,137,56,96769.8,0
1098.0,1329,53,103149.74,1
29556.0,19,96,191116.9,2
94195.0,38,42,88055.17,0
54907.0,261,57,117532.35,2
38749.0,77,56,120303.01,2
48534.0,363,36,85486.77,0
11739.0,11,43,76414.58,0
23313.0,18,75,142874.35,2
511.0,273,66,107541.65,2
72098.0,67,64,141341.19,2
32115.0,282,42,137788.95,0
83393.0,896,41,72265.54,1
31333.0,416,21,36523.32,0
86088.0,289,20,50383.09,0
22135.0,410,52,129224.46,0
54516.0,14,33,48715.38,0
29764.0,376,49,87188.87,0
93150.0,37,55,105231.74,0
7927.0,323,86,160002.55,2
30308.0,1,71,154046.04,2
27652.0,9,38,91809.16,0
57308.0,26,98,200433.25,2
27516.0,396,64,121893.72,2
12504.0,4,49,111242.65,0
88180.0,374,49,122380.45,0
17536.0,747,43,84473.08,1
93556.0,37,54,98935.94,0
71108.0,65,63,100698.67,2
29794.0,834,36,89237.65,1
89148.0,50,80,186008.21,2
4115.0,731,63,156135.34,2
45742.0,24,33,69736.34,0
53551.0,282,57,115312.55,0
85477.0,113,68,190522.55,2
7590.0,422,32,68145.48,0
44947.0,4,41,89572.48,0
62561.0,287,42,72077.16,0
26972.0,763,15,22272.36,1
42442.0,128,47,94305.8,0
50209.0,367,25,30710.23,0
45749.0,192,35,105082.69,0
4464.0,726,18,51370.12,1
16571.0,754,18,33680.54,1
86140.0,71,42,89387.14,0
55160.0,375,51,119111.15,0
18068.0,393,78,123131.93,2
60744.0,696,21,40403.83,1
12937.0,48,57,143758.4,2
60368.0,45,102,188023.17,2
15922.0,23,65,169414.88,2
55799.0,182,40,75233.16,0
87912.0,252,80,171742.22,2
90645.0,36,47,112013.65,0
94561.0,52,48,94169.37,0
41125.0,85,44,82990.22,0
50303.0,684,46,175464.98,1
18105.0,5,69,130452.01,2
85596.0,82,29,41301.86,0
18098.0,116,67,166490.44,2
15140.0,32,56,115367.8,0
76551.0,30,90,160473.41,2
58541.0,598,38,72441.42,1
68125.0,238,57,99801.48,0
76759.0,95,52,130248.81,2
25714.0,139,53,109108.87,0
89591.0,765,35,64148.53,1
73256.0,22,83,175254.34,2
58719.0,55,67,152296.43,2
26165.0,680,37,76434.8,1
64125.0,356,14,59540.22,0
49457.0,513,25,56465.13,1
82774.0,45,64,134572.06,2
23001.0,37,30,54743.98,0
63229.0,376,33,66442.42,0
28957.0,481,13,28684.2,1
39858.0,400,42,91465.56,0
30189.0,122,108,191290.81,2
49729.0,382,33,74404.19,0
6130.0,129,37,108590.21,0
8625.0,478,63,135391.7,2
45712.0,193,42,125326.0,0
29323.0,337,52,177423.28,2
99363.0,163,42,89789.9,0
333.0,264,40,96566.26,0
25729.0,539,62,155546.08,2
24605.0,71,41,105707.16,0
65296.0,49,82,169715.69,2
91296.0,957,30,60546.72,1
42920.0,22,43,63202.29,0
22348.0,442,40,71297.43,0
61779.0,336,36,69305.69,0
36531.0,473,45,87118.24,0
39994.0,79,44,102090.96,0
87373.0,493,24,47599.6,0
25684.0,125,54,126004.33,2
61690.0,399,46,125348.99,0
95326.0,49,75,230382.62,2
39135.0,778,37,80348.17,1
23912.0,377,31,44782.17,0
9256.0,97,63,146697.79,2
32378.0,73,40,64303.64,0
54690.0,687,39,86859.52,1
12021.0,35,31,34767.95,0
86531.0,1100,42,74997.11,1
77645.0,1190,25,61491.71,1
75054.0,408,16,29981.61,0
50388.0,394,54,102503.75,0
71754.0,373,21,26896.22,0
50155.0,164,85,207514.83,2
55806.0,108,60,120379.86,2
66343.0,838,38,89164.41,1
24046.0,333,37,101403.26,0
6853.0,495,13,18221.63,1
89323.0,47,78,160116.62,2
26494.0,1,25,30448.36,0
27672.0,8,48,111512.82,0
23672.0,1283,51,120794.28,1
28685.0,146,43,76596.76,0
81353.0,96,31,58723.41,0
24813.0,838,21,33030.24,1
26437.0,1040,23,51325.9,1
29645.0,88,18,55469.74,0
14462.0,787,34,53022.73,1
23180.0,20,63,148105.2,2
20897.0,513,22,62724.47,1
23699.0,291,38,78297.72,0
30410.0,293,24,63444.46,0
57610.0,11,73,181427.73,2
59021.0,3,25,44978.2,0
30531.0,52,31,50240.22,0
73967.0,442,34,80664.9,0
19229.0,373,25,59790.25,0
61316.0,1109,15,36020.91,1
35739.0,316,52,156274.19,2
15276.0,2,50,159086.61,2
38328.0,378,8,20052.27,0
41662.0,39,44,84769.25,0
81363.0,364,25,56203.97,0
19712.0,140,54,107309.67,0
94967.0,59,66,171828.54,2
64482.0,90,70,149806.26,2
36229.0,209,38,103658.11,0
67353.0,68,69,180446.14,2
17833.0,368,46,131116.63,0
53645.0,314,31,97920.72,0
34937.0,118,42,113287.38,0
24932.0,143,26,67814.54,0
55041.0,250,26,62635.16,0
88724.0,970,23,49223.89,1
47081.0,403,14,44803.79,0
34860.0,1107,7,26847.33,1
125.0,420,9,21351.86,0
31739.0,317,72,110548.91,2
57444.0,33,49,105053.57,0
79170.0,402,69,156665.92,2
90900.0,63,87,232594.16,2
70464.0,34,74,165304.21,2
76571.0,294,61,158859.35,2
75160.0,25,41,78224.81,0
53967.0,591,27,67424.05,1
2422.0,628,75,161588.45,2
95125.0,377,80,138252.81,2
55739.0,121,76,137430.35,2
93457.0,3,94,168169.86,2
7283.0,785,60,153833.85,1
41541.0,348,77,149814.96,2
89957.0,62,68,166904.03,2
65417.0,24,49,99801.82,0
45729.0,511,59,114054.59,0
33135.0,432,48,123824.73,0
43536.0,8,75,182308.33,2
21957.0,410,84,173723.29,2
77724.0,10,115,238719.67,2
70373.0,51,45,80632.32,0
32897.0,81,53,126473.49,2
24558.0,770,33,66964.26,1
63101.0,113,55,161090.72,2
56229.0,502,44,109640.31,0
78068.0,48,94,268196.53,2
61388.0,24,48,93965.51,0
15021.0,114,67,181126.93,2
42464.0,388,55,113248.38,0
50474.0,54,92,200427.99,2
52140.0,485,41,83138.59,0
12759.0,366,48,95506.24,0
11670.0,133,103,215428.26,2
63326.0,570,34,51432.41,1
49165.0,106,65,121551.83,2
13081.0,20,82,141191.02,2
94581.0,147,58,139652.48,2
23793.0,403,39,91250.62,0
50880.0,387,49,84523.81,0
41496.0,297,97,192892.24,2
76185.0,170,89,207528.85,2
927.0,557,37,101512.16,1
62920.0,390,67,132803.62,2
72556.0,24,74,134193.74,2
54987.0,226,64,170512.17,2
18521.0,1330,21,40721.41,1
29390.0,9,64,138107.3,2
47125.0,322,32,72243.65,0
13130.0,911,53,105357.14,1
58222.0,458,23,48260.33,0
26853.0,297,80,186122.44,2
33551.0,51,39,73910.52,0
88932.0,276,66,116662.79,2
40625.0,483,48,124489.34,0
88504.0,859,32,50880.56,1
50907.0,18,31,56586.57,0
42185.0,33,39,68615.62,0
10947.0,37,65,122689.25,2
45576.0,53,64,151627.19,2
47108.0,53,35,66251.94,0
46135.0,10,70,158866.02,2
68333.0,51,44,99416.84,0
21684.0,593,29,44642.86,1
47353.0,380,55,106514.87,0
3759.0,77,51,100864.66,0
28348.0,48,110,215207.62,2
29437.0,364,52,86330.18,0
74561.0,84,88,193806.09,2
95541.0,169,62,108678.23,2
77336.0,53,43,77626.08,0
72957.0,14,21,28324.81,0
65001.0,13,68,133552.07,2
66182.0,75,20,35320.39,0
93658.0,26,54,87593.45,0
43566.0,465,78,171441.15,2
38838.0,56,45,82043.72,0
88125.0,374,60,92569.05,0
44977.0,390,30,76872.67,0
89685.0,502,64,192578.86,2
8048.0,117,86,191369.98,2
82749.0,296,45,120557.24,0
92115.0,659,62,132736.79,2
29917.0,533,43,112565.82,0
890.0,51,89,185667.97,2
86920.0,302,93,230583.66,2
59833.0,838,50,111958.83,1
78.0,16,54,120173.19,0
23739.0,359,63,116253.93,2
11313.0,167,28,37499.89,0
40551.0,402,42,57349.6,0
39873.0,40,87,150551.18,2
97917.0,978,14,20389.16,1
69081.0,170,66,133420.7,2
61524.0,34,77,187821.16,2
84932.0,198,44,96226.89,0
54383.0,8,49,147345.06,2
97709.0,1179,23,51708.04,1
72692.0,363,42,64506.13,0
75140.0,32,48,100717.67,0
88744.0,393,61,126832.62,2
28910.0,380,61,151763.9,2
59752.0,148,71,120664.63,2
61.0,24,74,180805.52,2
96464.0,72,53,106782.84,0
92940.0,1078,36,77322.19,1
32021.0,415,53,174331.33,2
91108.0,19,27,64265.64,0
69729.0,18,36,69951.86,0
65477.0,87,38,101341.49,0
86249.0,135,73,181124.68,2
79739.0,48,52,87784.63,0
4813.0,77,45,80156.87,0
28383.0,264,63,140666.74,2
18900.0,3,36,72684.6,0
54316.0,749,36,83346.4,1
53779.0,282,27,56895.53,0
79140.0,406,36,64380.4,0
33942.0,15,51,132680.77,2
58947.0,95,57,157886.55,2
61397.0,592,48,93689.09,1
51477.0,491,68,99306.46,2
56744.0,861,71,132260.42,1
14068.0,740,49,138749.86,1
68061.0,2,41,84822.06,0
70734.0,130,100,264137.01,2
99175.0,373,65,161730.45,2
81779.0,470,91,164584.02,2
61150.0,510,67,178236.35,2
45833.0,39,38,95261.82,0
58940.0,9,74,225416.9,2
19100.0,32,64,172429.77,2
36373.0,4,48,96559.23,0
81081.0,196,78,200693.4,2
56118.0,409,32,62649.32,0
83373.0,4,31,94176.62,0
24115.0,108,20,43879.44,0
18370.0,49,47,86718.86,0
96625.0,221,55,90531.84,0
94155.0,169,51,126563.96,0
90764.0,17,31,61047.63,0
77316.0,45,53,124763.51,2
2917.0,1021,11,29747.18,1
39214.0,79,15,38128.35,0
8491.0,91,66,172581.88,2
95932.0,456,60,111854.85,0
22501.0,503,36,71490.53,0
30967.0,469,46,86029.35,0
31363.0,319,60,98442.47,0
59484.0,82,52,87360.95,0
71061.0,572,56,105542.02,1
22704.0,101,46,84706.85,0
41323.0,16,45,66978.69,0
27618.0,311,42,73323.46,0
13729.0,54,54,115050.33,0
71833.0,630,33,77391.37,1
78454.0,90,47,108783.51,0
35175.0,735,40,98656.21,1
95363.0,385,35,98194.6,0
26516.0,373,59,121887.85,2
87296.0,479,42,90892.59,0
605.0,72,36,90834.6,0
82155.0,639,63,137293.73,2
66556.0,510,38,79710.2,0
22880.0,798,32,68623.72,1
12491.0,25,51,98933.92,0
64108.0,322,56,124975.71,2
67712.0,830,53,125934.97,1
96927.0,9,69,140170.21,2
74732.0,60,46,97113.18,0
96893.0,1006,23,46071.2,1
89234.0,40,31,38307.77,0
38368.0,106,31,44604.08,0
85591.0,139,52,129782.57,2
73286.0,84,37,82169.06,0
24744.0,592,58,127768.84,2
19853.0,110,50,92986.24,0
16145.0,401,66,182666.45,2
55162.0,104,24,64152.43,0
9323.0,603,37,110706.74,1
6343.0,16,22,50389.44,0
31296.0,393,48,81474.03,0
36917.0,396,47,106292.28,0
87135.0,515,37,113273.47,0
36645.0,37,49,104633.02,0
59514.0,423,46,113697.46,0
12571.0,271,59,180553.33,2
89846.0,87,39,59949.39,0
58269.0,86,68,175298.4,2
23417.0,1231,20,48258.16,1
15229.0,274,20,54925.8,0
91410.0,574,31,64683.2,1
860.0,1041,18,38796.8,1
13353.0,8,44,94631.5,0
72521.0,105,21,58101.26,0
85383.0,548,21,43721.2,1
23266.0,521,11,10526.27,1
97165.0,65,32,125893.76,0
61932.0,442,19,55019.88,0
94309.0,863,35,94849.29,1
37833.0,54,25,45117.05,0
58749.0,131,31,59746.35,0
18135.0,367,23,49839.93,0
81316.0,659,27,66407.45,1
31749.0,1042,7,14686.63,1
52249.0,37,14,27069.79,0
7214.0,864,29,42406.38,1
89403.0,98,20,48677.86,0
88511.0,408,28,68305.44,0
99477.0,457,6,14757.24,1
99205.0,407,14,37735.6,0
51927.0,80,40,114094.7,0
28484.0,213,64,161663.23,2
84744.0,336,33,77916.02,0
32786.0,609,31,53226.38,1
18249.0,240,58,130509.47,2
2880.0,127,40,96953.64,0
35506.0,110,74,129464.44,2
53789.0,47,67,135732.88,2
28511.0,56,77,185606.94,2
60878.0,49,86,172040.05,2
38269.0,37,39,86079.96,0
87566.0,117,52,111217.13,0
60997.0,363,53,104299.77,0
40853.0,147,33,57063.93,0
98108.0,268,61,145733.14,2
60521.0,443,68,139190.5,2
86561.0,24,36,73978.12,0
14974.0,19,47,115521.62,0
56764.0,165,46,78663.41,0
81967.0,487,45,73708.7,0
76601.0,71,64,162189.68,2
9390.0,2,92,205965.93,2
94215.0,20,74,127532.45,2
8927.0,739,58,149055.99,1
35120.0,1147,29,47193.3,1
59972.0,150,31,69668.98,0
55719.0,84,94,223036.17,2
81383.0,377,68,128849.57,2
92022.0,3,36,49029.07,0
44368.0,412,77,158433.49,2
30610.0,890,8,9358.04,1
38303.0,18,94,211955.5,2
38521.0,369,50,107821.29,0
92464.0,730,63,145518.05,1
13336.0,109,68,105757.95,2
31041.0,15,56,134533.83,2
92205.0,34,69,177286.99,2
58920.0,699,71,112829.88,1
45135.0,60,58,115461.85,2
21702.0,410,36,50157.72,0
17296.0,35,63,131848.11,2
46155.0,18,39,103814.69,0
41286.0,197,81,185704.9,2
67581.0,30,41,119250.31,0
90373.0,4,32,76050.22,0
75739.0,48,47,115016.12,0
94997.0,13,27,51756.67,0
32947.0,427,57,150344.54,2
33670.0,65,75,203201.16,2
36118.0,50,68,165534.01,2
962.0,150,81,171248.92,2
69578.0,1112,35,70686.18,1
58068.0,0,66,131924.86,2
16108.0,49,61,137771.6,2
53630.0,48,29,76883.9,0
57338.0,107,58,97175.28,0
32625.0,26,60,150699.1,2
7912.0,803,17,52593.2,1
27108.0,601,51,103786.92,1
79900.0,17,47,99769.85,0
89710.0,509,23,46123.06,1
58477.0,389,27,44580.04,0
59551.0,287,47,87677.66,0
92413.0,419,45,108227.46,0
60249.0,79,45,86361.7,0
56645.0,59,56,98720.49,0
24303.0,39,65,122292.57,2
75348.0,1,70,164164.91,2
30088.0,18,90,214020.38,2
62900.0,4,54,93484.12,0
45098.0,478,52,89760.4,0
57524.0,862,53,90303.51,1
47769.0,326,37,61987.44,0
45457.0,27,48,134871.0,2
32038.0,421,62,150107.07,2
85323.0,767,23,45742.84,1
77417.0,88,31,85491.52,0
89383.0,146,107,214573.38,2
63190.0,123,61,94738.79,0
26967.0,183,44,124924.88,0
62714.0,513,55,129309.83,2
26308.0,174,75,93731.43,2
23860.0,8,23,49606.86,0
96578.0,388,70,134007.97,2
32858.0,405,45,74870.72,0
72910.0,332,12,8978.64,0
59229.0,410,45,94678.69,0
4598.0,483,42,84522.11,0
50987.0,733,34,87195.17,1
35692.0,269,91,199670.79,2
70462.0,754,51,87147.85,1
37682.0,74,28,59284.2,0
27214.0,683,47,89634.98,1
28434.0,1009,17,30868.13,1
12100.0,17,38,78374.12,0
91482.0,149,43,101393.39,0
63581.0,146,47,105043.92,0
87670.0,127,86,175265.35,2
41150.0,55,52,95732.2,0
86665.0,817,31,123294.62,1
87041.0,1116,51,83606.56,1
95286.0,336,42,114680.02,0
53135.0,554,45,108931.26,1
15793.0,753,23,53407.22,1
48910.0,8,33,76946.1,0
61813.0,624,41,102052.63,1
25442.0,82,103,238863.77,2
88571.0,16,28,57752.11,0
16724.0,367,76,183431.17,2
4484.0,15,22,39308.01,0
92531.0,83,83,183547.78,2
14276.0,635,60,125856.12,1
34316.0,20,90,163332.79,2
48195.0,1173,39,71065.99,1
11348.0,186,18,35124.28,0
62289.0,257,14,23175.77,0
2343.0,46,64,193803.78,2
95269.0,135,26,40494.49,0
10115.0,50,44,66661.38,0
54665.0,787,36,67570.48,1
32140.0,507,30,55230.14,1
21323.0,443,20,29833.37,0
92368.0,620,30,73499.02,1
51068.0,45,48,95325.5,0
27353.0,52,22,37402.44,0
82195.0,46,33,69055.8,0
26135.0,27,35,90104.97,0
6105.0,685,22,37897.5,1
724.0,280,49,105827.64,0
86947.0,126,22,55526.26,0
53942.0,201,43,95027.84,0
41576.0,24,38,89994.74,0
14088.0,623,27,46047.98,1
73323.0,16,25,48671.31,0
49437.0,380,25,52912.77,0
15972.0,90,47,108209.12,0
22006.0,614,48,157899.33,2
88333.0,435,50,80345.78,0
41390.0,26,62,138343.23,2
62987.0,32,44,128374.43,0
48348.0,134,52,94754.39,0
66165.0,893,28,57696.1,1
64759.0,116,34,65378.15,0
77759.0,133,43,86243.61,0
23343.0,10,45,126225.39,0
18368.0,756,32,74536.22,1
97789.0,509,26,34408.91,1
46907.0,940,56,100511.07,1
92685.0,978,43,75717.05,1
63853.0,799,7,13066.26,1
85749.0,415,19,33266.53,0
1699.0,628,26,43887.61,1
60398.0,172,15,21544.88,0
84551.0,1114,15,33249.31,1
54561.0,386,40,93532.13,0
32484.0,45,52,95494.14,0
31095.0,386,58,115506.53,0
38556.0,372,35,106038.51,0
26920.0,9,24,50604.03,0
16180.0,467,47,64203.69,0
24125.0,421,38,80465.58,0
35685.0,100,27,66284.81,0
90101.0,6,20,41388.96,0
55353.0,578,36,73522.21,1
90155.0,56,57,123884.92,2
68118.0,766,21,46425.25,1
16838.0,110,64,138090.81,2
65303.0,266,25,56711.47,0
84066.0,79,44,111014.46,0
39484.0,132,52,160335.31,2
11160.0,288,73,220813.72,2
90611.0,509,38,91484.09,0
52937.0,396,20,40195.49,0
81497.0,23,72,197927.1,2
81769.0,136,55,140555.85,2
27482.0,1111,9,35735.98,1
23536.0,134,14,21125.3,0
59348.0,364,48,144549.13,2
90920.0,117,32,93882.39,0
90967.0,460,36,105304.0,0
92893.0,1022,15,39160.1,1
59586.0,89,29,113567.95,0
57818.0,9,44,112940.34,0
60316.0,151,44,125456.64,0
72249.0,9,38,64685.31,0
31719.0,66,37,64985.36,0
31175.0,59,23,43611.81,0
31566.0,382,33,63105.34,0
74289.0,502,17,38128.71,1
10464.0,497,26,77334.63,0
50343.0,1221,11,64359.41,1
17323.0,41,13,56063.28,0
92145.0,396,11,13934.74,0
20546.0,404,14,14351.7,0
27486.0,727,18,26932.6,1
504.0,1229,13,27647.91,1
21276.0,137,28,60139.66,0
63952.0,966,11,40346.56,1
19900.0,17,83,197201.96,2
62764.0,758,64,164798.16,2
73150.0,391,76,164054.78,2
19135.0,130,67,128478.0,2
88860.0,347,23,63998.2,0
43001.0,779,72,192047.46,2
491.0,81,69,112819.83,2
61576.0,541,66,137249.89,2
89556.0,120,60,128790.43,2
5729.0,98,69,172712.82,2
94343.0,366,33,60837.03,0
72145.0,115,65,160612.08,2
46598.0,11,49,90591.26,0
58140.0,128,89,201916.94,2
56798.0,1,64,153455.02,2
53670.0,1121,23,61169.56,1
76858.0,323,84,171679.75,2
71739.0,365,69,180666.03,2
87108.0,59,49,125951.19,0
42994.0,85,60,147952.72,2
50524.0,374,62,127116.9,2
93014.0,17,85,186364.7,2
46494.0,48,57,131721.62,2
1370.0,130,38,97459.59,0
55927.0,40,59,96955.22,0
43689.0,14,96,209008.62,2
71160.0,639,70,144265.38,2
83692.0,855,32,59271.0,1
10088.0,30,86,174637.31,2
93779.0,46,34,84567.77,0
71296.0,120,45,96318.28,0
39348.0,340,58,128587.78,2
43860.0,180,49,113883.83,0
61286.0,815,37,66038.3,1
94474.0,158,46,94670.47,0
34665.0,85,46,106505.28,0
73336.0,646,63,163092.38,2
98947.0,380,8,12326.3,0
68571.0,170,22,48247.5,0
93858.0,171,25,64178.56,0
34189.0,297,43,126456.13,0
27912.0,601,29,50757.22,1
32937.0,443,40,81880.13,0
73363.0,692,33,79769.69,1
23095.0,24,48,116673.03,0
28927.0,43,77,166313.1,2
61014.0,57,68,218679.71,2
75276.0,109,59,122721.39,2
937.0,536,32,69431.29,1
10531.0,40,80,184069.39,2
91596.0,16,98,248400.8,2
59672.0,365,70,206463.31,2
2135.0,37,65,126564.43,2
50338.0,22,64,129071.5,2
92813.0,472,43,96493.08,0
94368.0,22,42,90093.42,0
48892.0,128,69,124281.0,2
58974.0,62,72,139904.3,2
3952.0,63,43,97119.06,0
72175.0,36,76,207290.55,2
50947.0,141,32,73256.52,0
89982.0,108,60,92886.72,0
89336.0,52,55,109033.66,0
6521.0,51,63,157466.33,2
25417.0,44,52,93751.93,0
90866.0,11,58,119954.94,2
40249.0,382,59,124935.85,2
13323.0,867,48,114945.18,1
30682.0,130,55,128325.11,2
29952.0,149,35,56639.14,0
85630.0,44,94,263051.98,2
87363.0,423,39,86133.72,0
44932.0,53,67,147215.08,2
43724.0,91,93,185462.68,2
11793.0,514,58,111393.42,0
69353.0,93,42,106170.14,0
44531.0,1184,37,78290.83,1
70974.0,92,55,88889.28,0
93296.0,16,58,127426.66,2
27095.0,40,23,54144.96,0
92804.0,501,45,124793.62,0
17511.0,281,41,92166.7,0
85068.0,487,63,174553.96,2
1323.0,0,35,88121.62,0
64185.0,145,21,25244.75,0
40130.0,613,46,93671.42,1
45900.0,60,28,51086.55,0
59110.0,8,44,97683.25,0
75190.0,30,50,123840.69,0
66531.0,438,81,183598.81,2
60402.0,13,80,194053.45,2
44454.0,42,106,154733.87,2
74088.0,347,71,143200.5,2
56078.0,287,54,135345.74,2
46734.0,870,52,130397.85,1
91138.0,94,77,182753.08,2
88558.0,29,63,150622.05,2
38719.0,51,56,149806.66,2
20511.0,157,68,151653.79,2
15699.0,28,39,48834.97,0
70343.0,32,99,229783.37,2
22722.0,109,62,115835.67,2
3313.0,743,42,109026.47,1
92158.0,99,79,218419.36,2
24182.0,133,19,52355.37,0
89764.0,505,34,57084.58,0
4719.0,42,61,117465.18,2
47940.0,398,59,137516.32,2
76046.0,618,24,47319.11,1
58303.0,743,27,58783.9,1
61363.0,42,28,35144.23,0
85952.0,33,68,178740.72,2
92719.0,130,31,54457.98,0
30920.0,70,44,123805.3,0
37296.0,77,101,238807.68,2
42907.0,883,33,119268.19,1
73551.0,385,79,183545.64,2
83343.0,1,96,250204.95,2
20665.0,640,72,157244.87,2
618.0,227,53,111279.82,0
52378.0,130,65,121280.08,2
91759.0,390,45,93989.68,0
4571.0,62,87,206140.52,2
87779.0,104,52,126342.75,0
15739.0,11,39,66012.28,0
51766.0,70,57,158139.8,2
91175.0,444,60,120396.6,2
47739.0,1110,42,89665.16,1
85254.0,85,74,125420.25,2
96383.0,9,75,211029.64,2
69120.0,7,70,142941.31,2
84524.0,10,43,97910.85,0
88078.0,301,47,143167.11,2
62442.0,892,46,94569.7,1
65511.0,37,54,146045.25,2
61125.0,508,72,153442.85,2
46308.0,753,42,95938.61,1
51719.0,413,31,44712.37,0
89098.0,58,37,97485.56,0
92910.0,554,34,70991.24,1
93200.0,28,67,137322.64,2
6135.0,115,34,64820.05,0
48484.0,42,41,88074.79,0
24947.0,161,56,85295.34,0
82148.0,145,72,188756.75,2
62578.0,18,54,117990.08,0
84303.0,143,50,137754.56,2
6209.0,725,24,40801.04,1
87430.0,484,73,126390.5,2
78494.0,674,8,27758.04,1
99536.0,575,20,31676.01,1
87806.0,40,77,162973.07,2
31120.0,128,45,104452.98,0
73712.0,356,73,189057.5,2
